"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSOARG00000014729",3815.49641565626,-1.38103467915756,0.402486567918578,-3.43125656664633,0.000600792083448494,0.0372420410316484
"ENSOARG00000014801",254.491545346585,1.40763424547291,0.340939759037267,4.12868903717108,3.64837420685728e-05,0.00620105925675194
"ENSOARG00000014841",68.8111496733502,1.70576170351226,0.404335876454427,4.21867512343916,2.45742061773435e-05,0.00504473346812037
"ENSOARG00000014898",3474.04837908234,1.37484713676063,0.315233046602982,4.36136741238356,1.29252111491788e-05,0.00324299702595349
"ENSOARG00000014986",589.289892208752,1.26604618894676,0.284420645245187,4.45131607044683,8.53456151750918e-06,0.00259434257513976
"ENSOARG00000015034",9.39742385479159,1.60474547645739,0.39766335433167,4.03543715803132,5.45007259426653e-05,0.00828035060416412
"ENSOARG00000015132",140.732525937787,1.20012079882636,0.320935543515496,3.73944495421218,0.000184427026854307,0.0181070684067455
"ENSOARG00000015262",1519.26945978123,-1.60399254244614,0.404468922273057,-3.96567561589634,7.31883421501697e-05,0.00995153450332805
"ENSOARG00000015267",4538.89043766058,1.24213298925589,0.264899008257601,4.68908131225608,2.74434330695299e-06,0.00139934950493568
"ENSOARG00000015424",57.5736531374887,1.1400182680646,0.330590731664488,3.44842779567573,0.000563860203254605,0.0355097140750818
"ENSOARG00000015432",493.570196648409,1.54582921799788,0.364368658870188,4.24248677916234,2.21056567679974e-05,0.00478637839537334
"ENSOARG00000015522",71.8874665321997,1.29476997637155,0.362579788949029,3.57099324296194,0.000355630070654835,0.0263917583419764
"ENSOARG00000015578",485.34912807024,1.07492348667237,0.26985404888718,3.98335133789959,6.7950184147968e-05,0.00959007643595474
